ticket_id,flight_id,booking_time,flight_date,customer_id,fare_class,base_fare,taxes,total_fare,booking_channel,days_to_departure_at_booking
816,29829,2024-07-14 22:53:47,2025-06-07 00:00:00,472360111,P,183.09,15.92,199.01,agent,327
817,2565,2024-06-22 03:09:20,2025-01-14 00:00:00,6382541603,P,250.61,21.79,272.4,mobile_app,205
818,66317,2024-11-23 18:34:15,2025-12-16 00:00:00,5581732652,P,308.72,26.84,335.56,web,387
819,1722,2024-11-23 18:34:15,2025-01-09 00:00:00,1206206594,P,183.09,15.92,199.01,agent,46
820,21408,2024-12-20 19:29:26,2025-04-24 00:00:00,1789820182,E,224.4,19.51,243.91,web,124
821,53038,2024-07-03 08:55:28,2025-09-26 00:00:00,208478898,E,50.66,4.4,55.06,agent,449
822,36255,2025-06-19 11:25:46,2025-07-08 00:00:00,1443851999,E,235.45,20.47,255.92,mobile_app,18
823,20782,2024-12-24 18:37:34,2025-04-21 00:00:00,6222129983,E,238.61,20.75,259.36,mobile_app,117
824,36035,2024-06-24 05:37:24,2025-07-07 00:00:00,717065175,E,224.64,19.53,244.17,web,377
825,13016,2024-08-27 05:13:29,2025-03-12 00:00:00,2037187058,E,62.47,5.43,67.9,mobile_app,196
826,50157,2025-05-08 23:07:48,2025-09-12 00:00:00,2071738512,P,179.96,15.65,195.61,mobile_app,126
827,68030,2024-12-16 07:58:33,2025-12-25 00:00:00,1866287090,E,222.01,19.31,241.32,web,373
828,61917,2024-12-16 07:58:33,2025-11-23 00:00:00,294573620,B,64.12,5.58,69.7,mobile_app,341
829,54835,2025-04-03 01:38:36,2025-10-09 00:00:00,1516765584,B,267.3,23.24,290.54,mobile_app,188
830,51386,2025-04-15 18:42:53,2025-09-18 00:00:00,107006729,P,81.21,7.06,88.27,mobile_app,155
831,33508,2025-06-05 04:10:01,2025-06-24 00:00:00,1789192636,P,53.46,4.65,58.11,agent,18
832,59213,2024-11-13 06:08:06,2025-11-10 00:00:00,125816009,E,150.21,13.06,163.27,mobile_app,361
833,51473,2025-01-31 15:41:29,2025-09-18 00:00:00,5456602913,P,207.06,18.0,225.06,mobile_app,229
834,30074,2024-12-20 16:50:50,2025-06-08 00:00:00,84406261,E,41.12,3.58,44.7,web,169
835,56719,2024-10-15 05:21:13,2025-10-27 00:00:00,1599450740,E,95.6,8.31,103.91,web,376
836,60167,2025-06-08 11:26:43,2025-11-15 00:00:00,1740798865,E,248.18,21.58,269.76,agent,159
837,650,2024-10-19 15:45:25,2025-01-04 00:00:00,1690551281,E,169.45,14.73,184.18,mobile_app,76
838,15454,2024-10-19 15:45:25,2025-03-25 00:00:00,933639671,E,178.62,15.53,194.15,web,156
839,23856,2025-05-03 16:28:01,2025-05-07 00:00:00,1702545040,E,38.64,3.36,42.0,web,3
840,61641,2025-03-26 03:59:36,2025-11-22 00:00:00,2053146688,E,43.24,3.76,47.0,web,240
841,37461,2025-02-23 11:07:53,2025-07-14 00:00:00,1063881396,E,41.07,3.57,44.64,web,140
842,5130,2024-09-25 01:40:41,2025-01-28 00:00:00,928068177,E,38.03,3.31,41.34,mobile_app,124
843,59324,2025-02-20 12:42:36,2025-11-10 00:00:00,704639275,E,38.03,3.31,41.34,mobile_app,262
844,46524,2024-11-04 04:40:20,2025-08-24 00:00:00,472046580,B,65.69,5.71,71.4,web,292
845,63158,2024-05-30 20:22:25,2025-11-30 00:00:00,227166802,E,48.04,4.18,52.22,mobile_app,548
846,38160,2025-02-22 09:50:23,2025-07-17 00:00:00,3216393166,E,224.64,19.53,244.17,agent,144
847,41512,2025-06-02 22:53:44,2025-08-02 00:00:00,2058724198,E,40.48,3.52,44.0,agent,60
848,32254,2024-07-10 06:37:54,2025-06-18 00:00:00,478063625,E,44.16,3.84,48.0,agent,342
849,58973,2024-07-10 06:37:54,2025-11-09 00:00:00,2634595158,B,81.67,7.1,88.77,mobile_app,486
850,13780,2025-01-23 22:49:42,2025-03-16 00:00:00,61522930,B,93.5,8.13,101.63,mobile_app,51
851,7406,2025-01-23 22:49:42,2025-02-10 00:00:00,1334201826,E,248.18,21.58,269.76,agent,17
852,4800,2024-05-27 06:29:26,2025-01-26 00:00:00,110945643,P,47.84,4.16,52.0,web,243
853,68886,2024-05-26 16:56:10,2025-12-29 00:00:00,1941995221,P,53.82,4.68,58.5,mobile_app,581
854,54054,2024-05-26 16:56:10,2025-10-01 00:00:00,1709777686,P,236.18,20.54,256.72,mobile_app,492
855,69197,2024-05-26 16:56:10,2025-12-31 00:00:00,323549399,B,64.66,5.62,70.28,mobile_app,583
856,7117,2024-09-10 10:08:49,2025-02-09 00:00:00,504977298,E,169.45,14.73,184.18,web,151
857,50485,2024-08-17 23:10:50,2025-09-14 00:00:00,1019081340,E,88.78,7.72,96.5,agent,392
858,51840,2024-06-22 21:27:00,2025-09-20 00:00:00,2045209012,B,75.07,6.53,81.6,agent,454
859,15017,2024-05-22 02:27:20,2025-03-23 00:00:00,1616602020,E,44.16,3.84,48.0,mobile_app,304
860,31701,2024-06-28 06:11:12,2025-06-16 00:00:00,9988892792,E,50.66,4.4,55.06,agent,352
861,68770,2024-10-21 09:29:51,2025-12-28 00:00:00,1253854116,E,210.78,18.33,229.11,mobile_app,432
862,24859,2024-11-23 16:02:11,2025-05-12 00:00:00,636962512,E,41.4,3.6,45.0,agent,169
863,56844,2024-11-23 16:02:11,2025-10-28 00:00:00,1428527886,B,234.69,20.41,255.1,web,338
864,2873,2024-11-03 17:03:13,2025-01-16 00:00:00,852540287,E,41.12,3.58,44.7,mobile_app,73
865,4630,2024-10-05 09:45:12,2025-01-26 00:00:00,1229817332,E,45.08,3.92,49.0,mobile_app,112
866,66674,2024-10-05 09:45:12,2025-12-18 00:00:00,1574558639,E,40.48,3.52,44.0,mobile_app,438
867,27765,2024-05-23 15:14:39,2025-05-28 00:00:00,4587671661,P,49.44,4.3,53.74,agent,369
868,24209,2025-03-07 01:33:39,2025-05-09 00:00:00,525744244,E,41.07,3.57,44.64,web,62
869,44304,2024-06-02 03:57:05,2025-08-14 00:00:00,5992065173,P,49.44,4.3,53.74,web,437
870,15006,2024-05-26 03:33:43,2025-03-23 00:00:00,2040529303,P,58.6,5.1,63.7,web,300
871,67073,2024-10-29 03:53:27,2025-12-20 00:00:00,5453032231,E,41.12,3.58,44.7,mobile_app,416
872,52494,2025-04-10 00:46:57,2025-09-23 00:00:00,995948013,E,38.03,3.31,41.34,agent,165
873,9957,2025-01-18 05:12:21,2025-02-24 00:00:00,1149001214,P,175.45,15.26,190.71,mobile_app,36
874,57040,2024-09-11 05:15:57,2025-10-30 00:00:00,1309978913,P,224.42,19.51,243.93,web,413
875,1272,2024-09-11 05:15:57,2025-01-07 00:00:00,1597336014,E,55.0,4.78,59.78,web,117
876,50038,2025-03-13 23:20:38,2025-09-11 00:00:00,1179644911,E,134.48,11.69,146.17,web,181
877,60216,2025-06-17 10:16:36,2025-11-15 00:00:00,9979926041,B,228.61,19.88,248.49,agent,150
878,52830,2025-02-28 23:33:56,2025-09-25 00:00:00,1952182054,B,65.69,5.71,71.4,web,208
879,59320,2024-09-22 12:30:11,2025-11-10 00:00:00,548422187,E,88.78,7.72,96.5,web,413
880,45026,2024-09-27 05:10:44,2025-08-17 00:00:00,1021319140,E,59.98,5.22,65.2,web,323
881,2262,2024-09-27 05:10:44,2025-01-12 00:00:00,4969205419,B,64.66,5.62,70.28,web,106
882,55751,2024-09-27 08:31:00,2025-10-17 00:00:00,581633716,P,300.95,26.17,327.12,agent,384
883,26022,2024-05-17 17:35:32,2025-05-18 00:00:00,292544000,B,71.94,6.26,78.2,mobile_app,365
884,1736,2024-10-27 09:14:18,2025-01-09 00:00:00,830080568,E,45.08,3.92,49.0,mobile_app,73
885,2078,2024-10-04 06:00:40,2025-01-11 00:00:00,108013102,P,308.57,26.83,335.4,mobile_app,98
886,29788,2024-10-04 06:00:40,2025-06-06 00:00:00,983852311,E,48.04,4.18,52.22,web,244
887,38202,2024-11-23 23:42:21,2025-07-17 00:00:00,7264818034,E,237.47,20.65,258.12,mobile_app,235
888,67360,2024-11-23 23:42:21,2025-12-21 00:00:00,2179937667,E,46.0,4.0,50.0,agent,392
889,29474,2024-11-30 20:11:16,2025-06-05 00:00:00,573009297,E,62.47,5.43,67.9,agent,186
890,30331,2025-04-09 02:22:08,2025-06-09 00:00:00,312605782,B,69.91,6.08,75.99,mobile_app,60
891,41096,2025-04-09 02:22:08,2025-07-31 00:00:00,385866841,B,67.25,5.85,73.1,mobile_app,112
892,21028,2025-04-18 15:43:15,2025-04-22 00:00:00,5011757681,P,310.2,26.97,337.17,agent,3
893,34401,2025-04-08 04:46:35,2025-06-29 00:00:00,302344074,E,42.32,3.68,46.0,web,81
894,23608,2025-04-08 04:46:35,2025-05-06 00:00:00,1861054254,E,224.4,19.51,243.91,mobile_app,27
895,14343,2025-02-14 03:10:39,2025-03-19 00:00:00,387236697,E,150.21,13.06,163.27,agent,32
896,701,2024-05-22 17:10:23,2025-01-04 00:00:00,1222134445,E,59.98,5.22,65.2,web,226
897,62284,2024-05-26 17:54:35,2025-11-25 00:00:00,780291494,P,288.62,25.1,313.72,web,547
898,60382,2024-05-26 17:54:35,2025-11-16 00:00:00,1951990724,E,201.58,17.53,219.11,mobile_app,538
899,56877,2024-11-19 16:20:38,2025-10-28 00:00:00,653314815,E,178.04,15.48,193.52,mobile_app,342
900,47664,2025-05-24 22:17:42,2025-08-30 00:00:00,1872615754,E,220.47,19.17,239.64,web,97
901,61814,2024-10-26 04:01:04,2025-11-23 00:00:00,5512485773,E,178.62,15.53,194.15,web,392
902,26108,2024-10-26 04:01:04,2025-05-19 00:00:00,1921225541,B,255.36,22.2,277.56,agent,204
903,67297,2024-10-26 04:01:04,2025-12-21 00:00:00,1353859951,E,38.03,3.31,41.34,mobile_app,420
904,69037,2025-05-23 06:44:44,2025-12-30 00:00:00,1175988904,P,50.23,4.37,54.6,agent,220
905,33933,2025-01-11 11:26:26,2025-06-26 00:00:00,1142153253,E,45.08,3.92,49.0,agent,165
906,3542,2024-10-19 09:03:52,2025-01-20 00:00:00,360996681,E,196.36,17.08,213.44,mobile_app,92
907,12301,2024-10-23 18:03:31,2025-03-08 00:00:00,110945643,E,88.78,7.72,96.5,web,135
908,59742,2025-02-08 00:33:42,2025-11-12 00:00:00,1635661534,E,39.56,3.44,43.0,web,276
909,30340,2025-02-08 00:33:42,2025-06-09 00:00:00,7211042480,E,38.64,3.36,42.0,agent,120
910,37060,2025-05-13 21:42:24,2025-07-12 00:00:00,1193991839,E,196.36,17.08,213.44,mobile_app,59
911,8059,2024-10-23 15:02:07,2025-02-14 00:00:00,1680629652,E,41.4,3.6,45.0,web,113
912,14404,2024-08-11 17:02:47,2025-03-19 00:00:00,1864560107,E,62.47,5.43,67.9,agent,219
913,6054,2024-10-16 07:49:22,2025-02-02 00:00:00,107388368,P,308.57,26.83,335.4,web,108
914,7555,2024-10-16 07:49:22,2025-02-11 00:00:00,1711130630,E,222.01,19.31,241.32,web,117
915,54596,2025-06-05 20:28:37,2025-10-07 00:00:00,1729763791,P,191.35,16.64,207.99,web,123
916,18101,2024-06-13 17:14:42,2025-04-08 00:00:00,1194331850,B,333.81,29.03,362.84,web,298
917,14155,2024-12-26 20:13:36,2025-03-18 00:00:00,217055279,E,59.98,5.22,65.2,mobile_app,81
918,66140,2024-12-26 20:13:36,2025-12-15 00:00:00,9786835112,E,42.32,3.68,46.0,mobile_app,353
919,41612,2024-09-29 14:59:10,2025-08-02 00:00:00,787302021,E,248.18,21.58,269.76,web,306
920,10486,2024-10-04 04:12:32,2025-02-27 00:00:00,685886018,E,38.64,3.36,42.0,web,145
921,41136,2024-09-04 07:17:14,2025-07-31 00:00:00,1057607586,E,224.64,19.53,244.17,web,329
922,26920,2024-09-04 07:17:14,2025-05-23 00:00:00,2757799480,E,196.36,17.08,213.44,web,260
923,24129,2024-09-04 07:17:14,2025-05-09 00:00:00,702097009,E,43.24,3.76,47.0,mobile_app,246
924,61062,2024-10-03 16:31:40,2025-11-19 00:00:00,1624866310,B,400.26,34.81,435.07,web,411
925,44826,2025-01-16 10:56:18,2025-08-17 00:00:00,1205572024,E,169.45,14.73,184.18,web,212
926,24157,2025-01-26 19:40:53,2025-05-09 00:00:00,2075681448,E,237.36,20.64,258.0,web,102
927,7818,2025-01-01 18:04:28,2025-02-13 00:00:00,1656781482,E,37.72,3.28,41.0,mobile_app,42
928,10593,2024-10-18 13:42:42,2025-02-27 00:00:00,6213466251,P,255.27,22.2,277.47,mobile_app,131
929,29007,2025-03-30 11:20:03,2025-06-03 00:00:00,997524333,E,237.36,20.64,258.0,agent,64
930,39104,2024-07-26 01:31:02,2025-07-21 00:00:00,2044954557,E,248.18,21.58,269.76,web,359
931,61085,2024-10-03 18:19:39,2025-11-19 00:00:00,213649412,E,44.16,3.84,48.0,web,411
932,32834,2025-06-10 08:53:13,2025-06-21 00:00:00,1609218269,P,306.08,26.62,332.7,mobile_app,10
933,32496,2024-10-27 09:15:23,2025-06-20 00:00:00,3503559846,E,235.45,20.47,255.92,mobile_app,235
934,68192,2024-10-27 09:15:23,2025-12-26 00:00:00,1772459931,E,170.76,14.85,185.61,web,424
935,6400,2024-06-30 16:54:27,2025-02-04 00:00:00,1753188536,P,53.39,4.64,58.03,agent,218
936,52099,2024-07-19 16:29:22,2025-09-21 00:00:00,1246367826,E,215.39,18.73,234.12,web,428
937,36640,2024-11-30 19:12:58,2025-07-10 00:00:00,1159615130,E,62.47,5.43,67.9,agent,221
938,56844,2024-11-30 19:12:58,2025-10-28 00:00:00,6117274348,E,138.06,12.0,150.06,mobile_app,331
939,39806,2025-04-22 22:36:09,2025-07-25 00:00:00,2754823348,E,248.18,21.58,269.76,web,93
940,54573,2025-04-22 22:36:09,2025-10-06 00:00:00,2079978186,E,41.12,3.58,44.7,web,166
941,65853,2024-05-28 21:53:21,2025-12-14 00:00:00,3767839,E,145.87,12.68,158.55,mobile_app,564
942,29359,2024-11-09 05:44:38,2025-06-04 00:00:00,9766174249,E,62.47,5.43,67.9,agent,206
943,40722,2025-03-19 08:08:05,2025-07-29 00:00:00,340859593,E,46.0,4.0,50.0,agent,131
944,8717,2024-10-06 09:00:43,2025-02-17 00:00:00,2240985264,B,377.42,32.82,410.24,web,133
945,64564,2024-10-06 09:00:43,2025-12-07 00:00:00,1176309909,P,53.46,4.65,58.11,web,426
946,63268,2024-09-05 18:10:52,2025-11-30 00:00:00,248164005,E,222.01,19.31,241.32,web,450
947,4028,2024-10-04 19:10:50,2025-01-22 00:00:00,2041382530,E,38.03,3.31,41.34,agent,109
948,16496,2024-10-04 19:10:50,2025-03-30 00:00:00,462010707,P,62.45,5.43,67.88,web,176
949,48525,2025-02-20 10:51:04,2025-09-03 00:00:00,1425373507,E,37.72,3.28,41.0,mobile_app,194
950,58626,2024-11-03 19:55:05,2025-11-07 00:00:00,814119757,B,421.91,36.69,458.6,web,368
951,7875,2024-12-04 01:03:51,2025-02-13 00:00:00,347211425,E,41.53,3.61,45.14,web,70
952,52567,2024-10-15 19:36:18,2025-09-24 00:00:00,2729260764,P,306.08,26.62,332.7,mobile_app,343
953,25149,2024-06-12 14:54:29,2025-05-14 00:00:00,208478898,E,62.47,5.43,67.9,web,335
954,37170,2024-11-08 23:18:58,2025-07-13 00:00:00,787302021,E,41.4,3.6,45.0,agent,246
955,60,2024-07-15 06:48:37,2025-01-01 00:00:00,1845532707,E,150.21,13.06,163.27,agent,169
956,17464,2024-08-09 01:51:43,2025-04-04 00:00:00,596921780,E,39.56,3.44,43.0,agent,237
957,57878,2024-08-09 01:51:43,2025-11-03 00:00:00,221632915,E,41.12,3.58,44.7,web,450
958,1224,2024-10-14 21:05:20,2025-01-07 00:00:00,167598451,E,134.48,11.69,146.17,mobile_app,84
959,18578,2024-12-13 03:06:28,2025-04-10 00:00:00,3176010401,B,68.82,5.98,74.8,agent,117
960,23964,2024-11-05 16:52:15,2025-05-08 00:00:00,504977298,E,38.03,3.31,41.34,web,183
961,67615,2024-11-05 16:52:15,2025-12-23 00:00:00,802938886,E,41.12,3.58,44.7,mobile_app,412
962,4277,2024-12-01 18:30:33,2025-01-24 00:00:00,6776832935,P,274.01,23.83,297.84,agent,53
963,50049,2024-10-10 20:14:20,2025-09-11 00:00:00,1680629652,E,41.53,3.61,45.14,agent,335
964,25953,2024-10-10 20:14:20,2025-05-18 00:00:00,1063010750,E,185.02,16.09,201.11,web,219
965,65630,2024-12-18 09:37:58,2025-12-12 00:00:00,5370809612,P,62.45,5.43,67.88,agent,358
966,18320,2024-12-18 09:37:58,2025-04-09 00:00:00,7605927246,E,46.0,4.0,50.0,mobile_app,111
967,24482,2024-10-22 17:39:44,2025-05-11 00:00:00,1453937962,P,189.62,16.49,206.11,web,200
968,34250,2024-06-23 21:09:48,2025-06-28 00:00:00,2474843354,E,237.36,20.64,258.0,web,369
969,57765,2025-05-27 10:57:51,2025-11-03 00:00:00,1725603772,P,70.53,6.13,76.66,mobile_app,159
970,14473,2024-08-02 16:14:09,2025-03-20 00:00:00,6125538835,E,248.18,21.58,269.76,agent,229
971,38546,2025-05-25 09:25:39,2025-07-19 00:00:00,502935956,P,306.08,26.62,332.7,web,54
972,40899,2024-05-16 03:45:29,2025-07-30 00:00:00,395754386,P,52.62,4.58,57.2,mobile_app,439
973,34319,2024-05-16 03:45:29,2025-06-28 00:00:00,1193991839,P,81.21,7.06,88.27,agent,407
974,19490,2024-12-22 18:00:16,2025-04-15 00:00:00,8736318414,B,358.32,31.16,389.48,web,113
975,31724,2024-09-13 05:05:06,2025-06-16 00:00:00,4999889007,B,228.61,19.88,248.49,web,275
976,59617,2024-07-02 04:36:23,2025-11-12 00:00:00,1599442259,P,59.8,5.2,65.0,mobile_app,497
977,61995,2025-02-09 10:59:51,2025-11-24 00:00:00,1611263177,E,145.87,12.68,158.55,web,287
978,15531,2024-12-08 07:53:20,2025-03-25 00:00:00,365723659,P,53.46,4.65,58.11,agent,106
979,10673,2024-12-08 07:53:20,2025-02-28 00:00:00,21078345,P,308.57,26.83,335.4,web,81
980,41240,2024-09-19 01:58:45,2025-07-31 00:00:00,7231750228,P,55.02,4.78,59.8,agent,314
981,47027,2024-09-19 01:58:45,2025-08-27 00:00:00,1527517757,E,45.08,3.92,49.0,web,341
982,13613,2024-09-19 01:58:45,2025-03-15 00:00:00,5515154747,P,62.45,5.43,67.88,web,176
983,389,2024-09-19 01:58:45,2025-01-03 00:00:00,1369319698,E,198.33,17.25,215.58,web,105
984,11510,2024-09-19 01:58:45,2025-03-04 00:00:00,1335594607,E,237.36,20.64,258.0,web,165
985,12868,2024-09-19 01:58:45,2025-03-12 00:00:00,6680828824,E,62.47,5.43,67.9,web,173
986,51498,2025-06-14 19:39:03,2025-09-18 00:00:00,340859593,E,50.66,4.4,55.06,web,95
987,35179,2024-05-30 13:41:24,2025-07-03 00:00:00,720109324,E,43.24,3.76,47.0,mobile_app,398
988,3685,2024-05-30 13:41:24,2025-01-21 00:00:00,64518068,P,308.57,26.83,335.4,web,235
989,28466,2024-07-29 02:30:47,2025-05-31 00:00:00,1691931982,P,306.08,26.62,332.7,mobile_app,305
990,23234,2025-01-19 03:45:36,2025-05-04 00:00:00,1697908540,P,195.27,16.98,212.25,mobile_app,104
991,33971,2024-05-22 10:02:16,2025-06-27 00:00:00,2747638170,P,55.02,4.78,59.8,agent,400
992,1561,2024-11-21 12:03:23,2025-01-08 00:00:00,1740578428,E,210.78,18.33,229.11,web,47
993,52517,2024-09-15 06:02:48,2025-09-23 00:00:00,1663232243,E,36.8,3.2,40.0,web,372
994,17715,2024-05-30 03:32:36,2025-04-06 00:00:00,1691402710,P,220.28,19.15,239.43,agent,310
995,31961,2025-02-01 21:47:58,2025-06-17 00:00:00,1872615754,E,230.35,20.03,250.38,web,135
996,60595,2025-04-23 05:59:32,2025-11-17 00:00:00,1176309909,E,134.48,11.69,146.17,agent,207
997,26460,2025-04-13 22:58:27,2025-05-21 00:00:00,418641563,P,50.23,4.37,54.6,mobile_app,37
998,62767,2024-06-14 03:14:02,2025-11-28 00:00:00,27752032,B,228.61,19.88,248.49,web,531
999,10078,2024-07-20 21:24:07,2025-02-25 00:00:00,246968930,P,81.21,7.06,88.27,agent,219
1000,52873,2024-05-28 11:07:07,2025-09-25 00:00:00,8097154425,P,207.06,18.0,225.06,web,484
1001,44638,2024-05-28 11:07:07,2025-08-16 00:00:00,385866841,E,39.56,3.44,43.0,web,444
1002,42272,2024-09-23 15:42:49,2025-08-05 00:00:00,491214378,B,380.79,33.11,413.9,agent,315
1003,58338,2024-07-20 13:10:12,2025-11-06 00:00:00,2122911458,B,75.07,6.53,81.6,web,473
1004,14443,2025-03-02 20:20:10,2025-03-19 00:00:00,2331123486,E,40.48,3.52,44.0,web,16
1005,45068,2025-05-12 22:16:46,2025-08-18 00:00:00,1515049844,P,49.44,4.3,53.74,agent,97
1006,61559,2025-04-03 05:32:49,2025-11-21 00:00:00,335181149,P,220.28,19.15,239.43,mobile_app,231
1007,56758,2025-02-05 08:04:40,2025-10-27 00:00:00,3471782,P,58.6,5.1,63.7,mobile_app,263
1008,6940,2025-02-05 08:04:40,2025-02-08 00:00:00,113101589,E,48.04,4.18,52.22,web,2
1009,49402,2025-05-07 19:13:03,2025-09-08 00:00:00,6480411249,E,235.45,20.47,255.92,mobile_app,123
1010,62420,2024-11-04 03:21:44,2025-11-26 00:00:00,365723659,B,62.56,5.44,68.0,agent,386
1011,40235,2025-01-16 02:15:44,2025-07-27 00:00:00,3035171631,E,169.45,14.73,184.18,agent,191
1012,55889,2024-11-29 19:40:46,2025-10-19 00:00:00,273762226,E,181.67,15.8,197.47,web,323
1013,64036,2024-09-23 17:39:19,2025-12-04 00:00:00,2058662103,E,196.36,17.08,213.44,web,436
1014,48486,2024-11-06 08:09:44,2025-09-03 00:00:00,1605648566,E,134.96,11.74,146.7,agent,300
1015,10520,2024-07-12 03:42:19,2025-02-27 00:00:00,1061374361,E,196.36,17.08,213.44,web,229
1016,53784,2024-08-04 21:27:07,2025-09-30 00:00:00,555832490,P,174.82,15.2,190.02,mobile_app,421
1017,2260,2024-05-25 14:58:46,2025-01-12 00:00:00,1644234874,E,237.36,20.64,258.0,agent,231
1018,5649,2024-05-25 14:58:46,2025-01-31 00:00:00,510171141,P,81.21,7.06,88.27,agent,250
1019,60093,2024-09-26 05:10:29,2025-11-14 00:00:00,979044486,E,41.07,3.57,44.64,web,413
1020,41732,2024-12-19 10:45:57,2025-08-03 00:00:00,153343714,E,235.45,20.47,255.92,mobile_app,226
1021,11039,2025-02-05 23:44:16,2025-03-02 00:00:00,3767839,E,45.08,3.92,49.0,mobile_app,24
1022,68492,2025-05-08 13:44:31,2025-12-27 00:00:00,1762254650,E,55.0,4.78,59.78,mobile_app,232
1023,44166,2025-03-19 01:50:54,2025-08-13 00:00:00,2098106539,E,134.48,11.69,146.17,web,146
1024,62253,2025-03-19 01:50:54,2025-11-25 00:00:00,653314815,E,230.35,20.03,250.38,agent,250
1025,28205,2025-03-19 01:50:54,2025-05-30 00:00:00,329100269,F,84.64,7.36,92.0,mobile_app,71
1026,24686,2025-04-25 06:23:31,2025-05-12 00:00:00,979299274,F,392.72,34.15,426.87,web,16
1027,14052,2025-02-06 12:44:38,2025-03-18 00:00:00,3016641513,P,57.41,4.99,62.4,agent,39
1028,39008,2025-01-10 04:55:40,2025-07-21 00:00:00,216263745,E,46.0,4.0,50.0,web,191
1029,28502,2025-01-05 04:35:14,2025-05-31 00:00:00,9745542841,E,48.04,4.18,52.22,mobile_app,145
1030,27250,2025-01-05 04:35:14,2025-05-25 00:00:00,3860586790,E,134.48,11.69,146.17,agent,139
1031,41485,2025-05-18 06:20:52,2025-08-01 00:00:00,995948013,E,46.0,4.0,50.0,agent,74
1032,53274,2024-07-31 00:43:39,2025-09-27 00:00:00,1159615130,E,176.35,15.34,191.69,mobile_app,422
1033,30706,2025-04-27 05:03:24,2025-06-11 00:00:00,2295705642,E,138.43,12.04,150.47,agent,44
1034,22998,2024-12-27 18:50:31,2025-05-03 00:00:00,1898720683,E,48.04,4.18,52.22,agent,126
1035,20595,2024-06-26 18:34:28,2025-04-20 00:00:00,165247751,E,42.32,3.68,46.0,web,297
1036,10684,2024-09-24 06:18:02,2025-02-28 00:00:00,343822505,P,56.21,4.89,61.1,mobile_app,156
1037,54870,2024-10-10 01:52:59,2025-10-09 00:00:00,375794095,P,269.57,23.44,293.01,mobile_app,363
1038,6207,2024-10-17 02:37:02,2025-02-03 00:00:00,652910939,E,41.12,3.58,44.7,web,108
1039,47878,2024-10-18 21:03:02,2025-08-31 00:00:00,1568712187,E,88.78,7.72,96.5,mobile_app,316
1040,25463,2025-05-03 22:22:10,2025-05-15 00:00:00,2083164225,E,38.03,3.31,41.34,web,11
1041,11687,2024-08-31 07:54:28,2025-03-05 00:00:00,8352922514,B,405.64,35.27,440.91,web,185
1042,2844,2024-08-31 07:54:28,2025-01-16 00:00:00,3301450413,E,38.03,3.31,41.34,agent,137
1043,65562,2025-03-02 02:19:15,2025-12-12 00:00:00,1362251555,E,150.21,13.06,163.27,web,284
1044,68269,2025-02-03 20:53:51,2025-12-26 00:00:00,1596354947,E,134.48,11.69,146.17,agent,325
1045,41136,2024-11-16 19:54:56,2025-07-31 00:00:00,5333731516,E,224.64,19.53,244.17,mobile_app,256
1046,23726,2024-11-16 19:54:56,2025-05-07 00:00:00,428736063,P,322.63,28.06,350.69,mobile_app,171
1047,41150,2024-11-16 19:54:56,2025-07-31 00:00:00,1694714137,E,38.03,3.31,41.34,web,256
1048,21973,2024-11-16 19:54:56,2025-04-27 00:00:00,1183590694,E,41.12,3.58,44.7,agent,161
1049,49776,2024-06-16 10:32:01,2025-09-10 00:00:00,1490560523,E,38.64,3.36,42.0,mobile_app,450
1050,22647,2024-09-13 01:43:04,2025-05-01 00:00:00,155479660,B,76.64,6.66,83.3,web,229
1051,3597,2024-09-13 01:43:04,2025-01-20 00:00:00,1469031928,P,56.21,4.89,61.1,agent,128
1052,60795,2024-09-13 01:43:04,2025-11-17 00:00:00,1553301502,E,36.8,3.2,40.0,mobile_app,429
1053,63996,2024-09-13 01:43:04,2025-12-04 00:00:00,3709972625,P,55.02,4.78,59.8,web,446
1054,20789,2024-09-04 16:34:36,2025-04-21 00:00:00,1014664654,E,62.47,5.43,67.9,agent,228
1055,34505,2024-10-17 03:43:53,2025-06-29 00:00:00,1916571913,E,41.07,3.57,44.64,web,254
1056,28762,2024-11-26 09:23:40,2025-06-01 00:00:00,783078448,E,230.35,20.03,250.38,web,186
1057,45130,2024-11-26 09:23:40,2025-08-18 00:00:00,1094676755,B,93.5,8.13,101.63,web,264
1058,68438,2025-03-02 07:31:46,2025-12-27 00:00:00,8594973456,E,88.78,7.72,96.5,web,299
1059,24094,2025-03-02 07:31:46,2025-05-08 00:00:00,1170093162,P,322.63,28.06,350.69,web,66
